EVTOPTA95370;Эти наркоманы заполнят нашу казну;X;;;;;;;;;;;
EVTNAME95371;Опиумная проблема;X;;;;;;;;;;;
EVTDESC95371;К концу XVIII века торговля империи Цин с внешним миром начала расширяться. Китайский шёлк, фарфор, чай и другие товары пользовались большим спросом в Европе, но китайцы отказывались что-либо покупать у европейцев, так что тем приходилось платить серебром за китайские товары. Тогда британцы начали ввозить в Китай опиум - в основном контрабандой из Индии - и вскоре приобщили к курению опиума местное население, особенно в приморских районах. Ввоз опиума постоянно возрастал и стал подлинным бедствием для страны.;X;;;;;;;;;;;
EVTOPTA95371;Наш народ страдает от наркомании!;X;;;;;;;;;;;
EVTNAME95372;Опиумный конфликт;X;;;;;;;;;;;
EVTDESC95372;К концу XVIII века торговля империи Цин с внешним миром начала расширяться. Китайский шёлк, фарфор, чай и другие товары пользовались большим спросом в Европе, но китайцы отказывались что-либо покупать у европейцев, так что тем приходилось платить серебром за китайские товары. Тогда британцы начали ввозить в Китай опиум - в основном контрабандой из Индии - и вскоре приобщили к курению опиума местное население, особенно в приморских районах. Ввоз опиума постоянно возрастал и стал подлинным бедствием для страны.;X;;;;;;;;;;;
EVTOPTA95372;Мы отстановим торговлю опиумом!;X;;;;;;;;;;;
EVTOPTB95372;Пусть все остается как есть;X;;;;;;;;;;;
EVTNAME95373;Первая опиумная война;X;;;;;;;;;;;
EVTDESC95373;Первая опиумная война 1840—1842 - война Великобритании против империи Цин. Целью английских войск была защита торговых интересов Великобритании в Китае, и расширение торговли, в первую очередь опиумом (отсюда название), которому препятствовала цинская политика запрета морской торговли.;X;;;;;;;;;;;
EVTOPTA95373;Они за это заплатят! ;X;;;;;;;;;;;
EVTOPTB95373;Нам не нужна война;X;;;;;;;;;;;
EVTNAME95374;Нанкинский договор;X;;;;;;;;;;;
EVTDESC95374;Нанкинский договор - договор, заключенный 29 августа 1842 года между Китаем и Великобританией, в результате поражения Китая в Первой опиумной войне. По этому договору к Великобритании отошёл Гонконг, Китаем была выплачена огромная контрибуция, открыта часть китайских городов для иностранной торговли (Кантон, Амой, Фучжоу, Нинбо и Шанхай). Одним из наиболее необычных и унизительных для Китая условий договора было обязательство Китая выплатить 6 000 000 долларов в счет конфискованного китайскими властями перед войной контрабандного опиума.;X;;;;;;;;;;;
EVTOPTA95374;Победа!;X;;;;;;;;;;;
EVTNAME95375;Нанкинский договор;X;;;;;;;;;;;
EVTDESC95375;Нанкинский договор - договор, заключенный 29 августа 1842 года между Китаем и Великобританией, в результате поражения Китая в Первой опиумной войне. По этому договору к Великобритании отошёл Гонконг, Китаем была выплачена огромная контрибуция, открыта часть китайских городов для иностранной торговли (Кантон, Амой, Фучжоу, Нинбо и Шанхай). Одним из наиболее необычных и унизительных для Китая условий договора было обязательство Китая выплатить 6 000 000 долларов в счет конфискованного китайскими властями перед войной контрабандного опиума.;X;;;;;;;;;;;
EVTOPTA95375;Мы проиграли!;X;;;;;;;;;;;
opium_bonus;Опиумные торговцы ы Китае;X;;;;;;;;;;;
opium_addiction;Опиумная эпидемия;X;;;;;;;;;;;
opium_addiction_desc;Торговля опиумом британской Ост-Индской Компанией превращает наш народ в слабых и ленивых наркоманов, которые отдают все свои доходы на покупку наркотика. Мы должны остановить это, прежде чем наша цивилизация будет разрушена этими западными свиньями!;X;;;;;;;;;;;x
taiping_rebellion_mil;Пропаганда учения тайпинов;X;;;;;;;;;;;x
taiping_rebellion_mil_desc;После создания мятежного государства тайпинов, в наших спокойных областях началась активная пропаганда учения Хун Сюцюаня. Нам необходимо что-то с этим делать.;X;;;;;;;;;;;
taiping_independence_zeal;Тайпийская независимость;X;;;;;;;;;;;
taiping_independence_zeal_desc;Наш лидер благословил нас и мы готовы бороться до конца!;X;;;;;;;;;;;
taiping_rebels_arming;Мятежные настроения;X;;;;;;;;;;;
western_missionary_china;Западные миссионеры;X;;;;;;;;;;;
TAI;Тайпинское Царство;X;;;;;;;;;;;
TAI_ADJ;Тайпинск.;X;;;;;;;;;;;
TAI_liberal;Либеральная партия;X;;;;;;;;;;;
TAI_conservative;Консервативная партия;X;;;;;;;;;;;
TAI_socialist;Социалистическая партия;X;;;;;;;;;;;
TAI_communist;Коммунистическая партия;X;;;;;;;;;;;
TAI_reactionary;Реакционная партия;X;;;;;;;;;;;
TAI_fascist;Фашистская партия;X;;;;;;;;;;;
TAI_anarcho_liberal;Радикальная партия;X;;;;;;;;;;;
EVTNAME95376;Тайпинское Небесное Царство;X;;;;;;;;;;;
EVTDESC95376;Тайпинское восстание - крестьянская война в Китае против маньчжурской империи Цин, в состав которой входил Китай, и иностранных колонизаторов. Лидером восстания был христианин Хун Сюцюань, который создал Тайпинское Небесное Царство - независимое китайское государство, существовавшее одновременно с маньчжурской империей Цин. Война привела к огромному количеству жертв - по оценкам, от 20 до 30 миллионов человек.;X;;;;;;;;;;;
EVTOPTA95376;Там будет кровь!;X;;;;;;;;;;;
EVTOPTB95376;Благослови нас Бог!;X;;;;;;;;;;;
EVTNAME95377;Тайпинское восстание;X;;;;;;;;;;;
EVTDESC95377;Вести о тайпинском восстании распространились даже в самых дальних уголках империи Цин и гражданские волнения вспыхнули в пределах всей страны. Многие стремятся присоедениться к так называемому «Царству Небесному».;X;;;;;;;;;;;
EVTOPTA95377;Смерть мятежникам!;X;;;;;;;;;;;
EVTNAME95378;Восстание подавлено;X;;;;;;;;;;;
EVTDESC95378;Мы разгромили и покорили «Царство Небесное».Лидеры повстанцев были уничтожены.;X;;;;;;;;;;;
EVTOPTA95378;Победа!;X;;;;;;;;;;;
EVTNAME95379;Провинция поддерживает повстанцев;X;;;;;;;;;;;
EVTDESC95379;Наши граждане в провинции $PROVINCENAME$ все больше поддерживают учение религиозного фанатика Хун Сюцюаня. Его поддержка растет с каждым днем, ??а его позиция все более и более враждебна к нашему правительству.;X;;;;;;;;;;;
EVTOPTA95379;Местные чиновники должны разобраться с этим;X;;;;;;;;;;;
taiping_rebels_title;Тайпины;X;;;;;;;;;;;
taiping_rebels_name;Тайпины;X;;;;;;;;;;;
taiping_rebels_desc;Тайпинское повстанческое движение борется за независимость южного Китая и стремится создать там государство, свободное от опиума и маньчжурского влияния с христианской государственной религией. Это движение быстро набирает обороты и может быть очень опасно, и если мы их не остановим может начаться гражданская война.;X;;;;;;;;;;;
taiping_rebels_army;Тайпины;X;;;;;;;;;;;
EVTNAME95380;Миссионеры в провинции $PROVINCENAME$;X;;;;;;;;;;;
EVTDESC95380;В провинции $PROVINCENAME$ появились иностранные миссионеры. Они создали там свой форпост и распространяют христианство среди китайского населения. Это нередко приводит к конфликтам с местными жителями, которые не любят чужаков и считают их варварами.;X;;;;;;;;;;;
EVTOPTA95380;Это повлечет за собой проблемы;X;;;;;;;;;;;
EVTNAME95381;Конфликт в провинции $PROVINCENAME$;X;;;;;;;;;;;
EVTDESC95381;Иностранный миссионерский форпост вызвал ярость местного населения. Миссионеров обвиняют в канибализме. Мы не знаем правда это или нет, но должны что-то предпринять, иначе произойдет кровопролитие.;X;;;;;;;;;;;
EVTOPTA95381;Это ужасно!;X;;;;;;;;;;;
EVTOPTB95381;Вышлите чужаков на родину!;X;;;;;;;;;;;
EVTNAME95382;Вторая опиумная война;X;;;;;;;;;;;
EVTDESC95382;В 1851-1864 гг. в империи Цин шла гражданская война. На территории империи Цин образовалось Тайпинское государство, с которым маньчжурское правительство вело изнурительную борьбу. Формально Великобритания, Франция, США на первоначальном этапе тайпинского восстания соблюдали нейтралитет. Однако, на самом деле они уже в 1854 г. попытались использовать Гражданскую войну в своих целях. Дипломатические представители Великобритании, Франции и США предъявили маньчжурскому императору совместное требование о перезаключении договоров 1842-1844 гг. Державы требовали себе права неограниченной торговли на всей территории Китая, допущения своих постоянных послов в Пекин, официального права торговать опиумом. Однако цинское правительство отклонило эти требования.;X;;;;;;;;;;;
EVTOPTA95382;Как он посмели? Ввести войска!;X;;;;;;;;;;;
EVTOPTB95382;Нам сейчас не до них;X;;;;;;;;;;;
EVTNAME95383;Вторая опиумная война;X;;;;;;;;;;;
EVTDESC95383;В 1851-1864 гг. в империи Цин шла гражданская война. Ослабление маньчжурской имперской власти после первой опиумной войны стало переломным моментом в истории этого государства. На территории империи Цин образовалось Тайпинское государство, с которым маньчжурское правительство вело изнурительную борьбу. Формально Великобритания, Франция, США на первоначальном этапе тайпинского восстания соблюдали нейтралитет. Однако, на самом деле они уже в 1854 г. попытались использовать Гражданскую войну в своих целях. Дипломатические представители Великобритании, Франции и США предъявили маньчжурскому императору совместное требование о перезаключении договоров 1842-1844 гг. Державы требовали себе права неограниченной торговли на всей территории Китая, допущения своих постоянных послов в Пекин, официального права торговать опиумом. Однако цинское правительство отклонило эти требования.;X;;;;;;;;;;;
EVTOPTA95383;Война!;X;;;;;;;;;;;
EVTNAME95384;Победа!;X;;;;;;;;;;;
EVTDESC95384;Мы одержали верх в этой войне. Теперь ни один варвар не посмеет травить наших людей наркотиками, а христианские миссионеры перестанут забивать голову всякой ересью.;X;;;;;;;;;;;
EVTOPTA95384;Отлично!;X;;;;;;;;;;;
EVTNAME95385;Пекинский договор;X;;;;;;;;;;;
EVTDESC95385;После поражения Китая во Второй Опиумной войне был подписан Пекинский договор, по которому цинское правительство согласилось выплатить Великобритании и Франции 8 миллионов лянов контрибуции, открыть для иностранной торговли Тяньцзинь, разрешить использовать китайцев в качестве рабочей силы (кули) в колониях Великобритании и Франции. К Великобритании с этого момента переходила южная часть Цзюлунского полуострова.;X;;;;;;;;;;;
EVTOPTA95385;Победа!;X;;;;;;;;;;;
EVTNAME95386;Пекинский договор;X;;;;;;;;;;;
EVTDESC95386;После поражения Китая во Второй Опиумной войне был подписан Пекинский договор, по которому цинское правительство согласилось выплатить Великобритании и Франции 8 миллионов лянов контрибуции, открыть для иностранной торговли Тяньцзинь, разрешить использовать китайцев в качестве рабочей силы (кули) в колониях Великобритании и Франции. К Великобритании с этого момента переходила южная часть Цзюлунского полуострова.;X;;;;;;;;;;;
EVTOPTA95386;Плохо!;X;;;;;;;;;;;
abolish_imperial_examination_title;Отмена императорских экзаменов;X;;;;;;;;;;;
abolish_imperial_examination_desc;После Восстания Ихэтуаней и его подавления союзом европейских держав, Цинское правительство поспешно взялось за реализацию реформ, предложенных в период «ста дней». Одной из крупнейших перемен была отмена традиционной системы императорских экзаменов в 1905. Правительство начало строить школы нового типа (к началу Синьхайской революции их было 60000), в отсутствие модернизированных ВУЗов множество студентов выехало за границу, преимущественно в Японию (где они впервые соприкасались с европейскими революционными идеями, включая анархизм, социализм и социальный дарвинизм).;X;;;;;;;;;;;
EVTNAME95387;Антиманьчжурское движение;X;;;;;;;;;;;
EVTDESC95387;Превращение Китая в полуколонию, утрата им части своего суверенитета, серия проигранных войн, цепь унижений и контрибуций - всё это беспокоило господствующие силы страны, возмущало китайских патриотов и великоханьских шовинистов. В бедах Китая всё больше винили маньчжуров. Русская оккупация Маньчжурии (1900—1905) крайне ослабила престиж династии Цин, и так уже подорванный в глазах её подданных восстанием ихэтуаней. Русско-японская война  явилась очередным фактором позора и дальнейшего ослабления цинского режима. Всё это ещё раз продемонстрировало бессилие династии Цин, её неспособность уберечь страну от внешней угрозы и защитить её суверенитет.;X;;;;;;;;;;;
EVTOPTA95387;С этим надо бороться!;X;;;;;;;;;;;
EVTNAME95388;Синчжунхой;X;;;;;;;;;;;
EVTDESC95388;Синчжунхой - первая китайская революционная организация, созданная Сунь Ятсеном в 1894 году в Гонолулу (Гавайские острова). В 1895 отделения общества были созданы в Сянгане (Гонконг) и Гуанчжоу. Численность Синчжунхоя не превышала 300 членов, организация не имела развернутой программы, ставила лишь общую цель свержения маньчжурской монархии и «восстановления суверенитета Китая». В октябре 1895 года Синчжунхой предпринял попытку поднять восстание в Гуанчжоу, окончившуюся неудачей. В 1900 году им было организовано восстание в округе Хуэйчжоу (провинция Гуандун), в котором участвовали крестьяне — члены тайных обществ. Восстание потерпело поражение. В 1905 году члены Синчжунхоя вступили в общекитайскую революционную партию Тунмэнхой.;X;;;;;;;;;;;
EVTOPTA95388;Плохо!;X;;;;;;;;;;;
EVTNAME95389;Тунмэнхой;X;;;;;;;;;;;
EVTDESC95389;Тунмэнхой  - китайская революционная организация, созданная Сунь Ятсеном в 1905 году в Японии на базе Синчжунхоя и других антиманьчжурских организаций. В Тунмэнхой входили представители средней и мелкой городской буржуазии, китайских помещиков (выступавших против маньчжурского правительства), крестьянства. Программа Тунмэнхоя, в основе которой лежали выработанные Сунь Ятсеном принципы национализма, народовластия и народного благосостояния, включала следующие требования: свержение маньчжуров, восстановить суверенитет Китая, создать республику, осуществить уравнение прав на землю. Последнее требование трактовалось в духе утопических идей американского буржуазного экономиста Г. Джорджа (фиксация цены на землю и передача дифференциальной ренты государству). Тунмэнхой являлся первой общекитайской буржуазно-революционной партией.;X;;;;;;;;;;;
EVTOPTA95389;Необходимо принять меры!;X;;;;;;;;;;;
hsing_chung_hui;Синчжунхой;X;;;;;;;;;;;
hsing_chung_hui_desc;Синчжунхой - китайская революционная организация, созданная Сунь Ятсеном;X;;;;;;;;;;;
tongmenghui;Тунмэнхой;X;;;;;;;;;;;
tongmenghui_desc;Тунмэнхой - китайская революционная организация, созданная Сунь Ятсеном в 1905 году в Японии на базе Синчжунхоя и других антиманьчжурских организаций;X;;;;;;;;;;;
EVTNAME95390;Учанское восстание;X;;;;;;;;;;;
EVTDESC95390;24 сентября произошёл стихийный бунт в артиллерийском дивизионе под Учаном. Подавив выступление солдат, отказавшихся повиноваться офицерам, хугуанский наместник ввёл в городе военное положение. Революционеры наметили начало восстания на 16 октября, но об этом стало известно властям. Начались повальные аресты и казни заговорщиков. Тогда 10 октября сапёрный батальон, к которому присоединились два пехотных полка и артдивизион захватили Учан. 12 октября в руках восставших было всё трёхградье Ухань. Власть в Ухане мирно перешла в руки оппозиции во главе с председателем комитета и лидером местных либералов шэньши Тан Хуалуном. Во главе хубэйского военного правительства был поставлен командир смешанной бригады «новых войск» генерал Ли Юаньхун. Новая власть объявила Китай республикой и призвала население перейти на сторону восставших. В знак освобождения от ига маньчжуров республиканцы срезали косы.;X;;;;;;;;;;;
EVTOPTA95390;Кошмар!;X;;;;;;;;;;;
EVTNAME95391;Юань Шикай становится премьер-министром;X;;;;;;;;;;;
EVTDESC95391;Антиманьчжурское освободительное движение набирало всё большую силу. Видя, что положение критическое, цинский двор предложил Юань Шикаю пост первого министра. В условиях агонии маньчжурского режима должность главы кабинета, а, значит, и командующего Бэйянской армией, становилась ключевой. 2 ноября генерал был назначен премьер-министром с правом командования действующей армией. «Мятеж» двух бэйянских дивизий в Шицзячжуане показал Юань Шикаю, что больше медлить нельзя, ибо с династией Цин могут расправиться другие генералы, захватив при этом верховную власть. С получением же поста премьер-министра Юань Шикай становился сильнее любых назначенцев в антицинском лагере. Перед принятием этого поста Юань Шикай запросил согласия держав. Лондон и Вашингтон сразу же поддержали генерала, надеясь, что он подавит мятеж. Антицинский лагерь, со своей стороны, рассчитывал использовать Юань Шикая как орудие свержения династии Цин.;X;;;;;;;;;;;
EVTOPTA95391;Это спасет ситуацию;X;;;;;;;;;;;
GOM;Гоминьдан;X;;;;;;;;;;;
GOM_ADJ;Гоминьданск.;X;;;;;;;;;;;
GOM_liberal;Либеральная партия;X;;;;;;;;;;;
GOM_conservative;Гоминьдан;X;;;;;;;;;;;
GOM_socialist;Социалистическая партия;X;;;;;;;;;;;
GOM_communist;Коммунистическая партия;X;;;;;;;;;;;
GOM_reactionary;Реакционная партия;X;;;;;;;;;;;
GOM_fascist;Фашистская партия;X;;;;;;;;;;;
GOM_anarcho_liberal;Радикальная партия;X;;;;;;;;;;;
ANU;Аньхойская клика;X;;;;;;;;;;;
ANU_ADJ;Аньхойск.;X;;;;;;;;;;;
ANU_liberal;Либеральная партия;X;;;;;;;;;;;
ANU_conservative;Клуб Аньфу;X;;;;;;;;;;;
ANU_socialist;Социалистическая партия;X;;;;;;;;;;;
ANU_communist;Коммунистическая партия;X;;;;;;;;;;;
ANU_reactionary;Реакционная партия;X;;;;;;;;;;;
ANU_fascist;Фашистская партия;X;;;;;;;;;;;
ANU_anarcho_liberal;Радикальная партия;X;;;;;;;;;;;
ZHI;Чжилийская клика;X;;;;;;;;;;;
ZHI_ADJ;Чжилийск.;X;;;;;;;;;;;
ZHI_liberal;Либеральная партия;X;;;;;;;;;;;
ZHI_conservative;Сторонники Фэн Гочжана;X;;;;;;;;;;;
ZHI_socialist;Социалистическая партия;X;;;;;;;;;;;
ZHI_communist;Коммунистическая партия;X;;;;;;;;;;;
ZHI_reactionary;Реакционная партия;X;;;;;;;;;;;
ZHI_fascist;Фашистская партия;X;;;;;;;;;;;
ZHI_anarcho_liberal;Радикальная партия;X;;;;;;;;;;;
TNT;Танну-Тува;X;;;;;;;;;;;
TNT_ADJ;Тувинск.;X;;;;;;;;;;;
TNT_liberal;Либеральная партия;X;;;;;;;;;;;
TNT_conservative;Гоминьдан;X;;;;;;;;;;;
TNT_socialist;Социалистическая партия;X;;;;;;;;;;;
TNT_communist;Коммунистическая партия;X;;;;;;;;;;;
TNT_reactionary;Реакционная партия;X;;;;;;;;;;;
TNT_fascist;Фашистская партия;X;;;;;;;;;;;
TNT_anarcho_liberal;Радикальная партия;X;;;;;;;;;;;
military_clique;Военная клика;X;;;;;;;;;;;
military_clique_ruler;Генерал;X;;;;;;;;;;;
antimanchu_rebels;Антиманьчжурское движение;X;;;;;;;;;;;
antimanchu_rebels_desc;Антиманьчжурские настроения растут;X;;;;;;;;;;;
MCK_military_clique;Фэнтяньская клика;X;;;;;;;;;;;
EVTNAME95392;Угроза монархии;X;;;;;;;;;;;
EVTDESC95392;По ряду причин Юань Шикай не хотел войны с восставшими провинциями. Располагая хорошо обученной, дисциплинированной и боеспособной армией, Юань Шикай мог легко разгромить республиканцев. Но такой силовой вариант грозил генералу потерей авторитета в армии и стране. Со своей стороны республиканцы не намеревались подставлять свои войска под удар «железных» бэйянских дивизий, и вновь занялись поисками соглашения с Юань Шикаем. Видя, что южане готовы к компромиссу, генерал возобновил переговоры с республиканцами. Теперь он соглашался на установление республики, если южане гарантируют ему пост президента и устранят Сунь Ятсена. На переговорах Севера и Юга в Нанкине были выработаны условия отречения династии Цин. Согласно этому документу, Пуи отказывался от всех императорских прерогатив власти. После своего отречения богдохан не должен был вмешиваться в дело формирования временного правительства.;X;;;;;;;;;;;
EVTOPTA95392;Монархия изжила себя;X;;;;;;;;;;;
EVTOPTB95392;Лучше оставить все как есть;X;;;;;;;;;;;
EVTNAME95393;Падение монархии;X;;;;;;;;;;;
EVTDESC95393;12 февраля было объявлено об отречении Пуи от верховной власти. Кроме того, особым императорским указом Юань Шикаю предписывалось сформировать временное республиканское правительство. 14 февраля Нанкинское собрание единогласно приняло отставку Сунь Ятсена, а на следующий день избрало Юань Шикая временным президентом Китайской республики.;X;;;;;;;;;;;
EVTOPTA95393;Да здравствует республика!;X;;;;;;;;;;;
EVTNAME95394;Монгольская национальная революция;X;;;;;;;;;;;
EVTDESC95394;После падения монархии, Богдо-хан Монголии отказался повиноваться республике и объявил, что его страна признавала сюзеренитет маньчжурской династии, а не Китайской республики. 3 ноября 1912 г. было заключено соглашение Монголии с Россией.;X;;;;;;;;;;;
EVTOPTA95394;Плохо!;X;;;;;;;;;;;
EVTNAME95395;Смерть Юань Шикая;X;;;;;;;;;;;
EVTDESC95395;После смерти Юань Шикая в Китае начали оформляться многочисленные военно-феодальные вотчины различных милитаристских группировок. Наиболее крупной была бэйянская группировка, распавшаяся впоследствии на фынтянскую во главе с бывшим главарем шайки хунхузов Чжан Цзолинем, чжилийскую во главе с генералом Фэн Гочжаном, и аньхойскую во главе с генералом Дуань Цижуем. В провинции Шаньси господствовал милитарист Янь Сишань, заигрывавший с бэйянской группировкой, а в провинции Шэньси - генерал Чэнь Шуфань. Лагерь юго-западных милитаристов состоял из двух крупных группировок: юньнаньской во главе с генералом Тан Цзияо, и гуансийской во главе с генералом Лу Жунтино;X;;;;;;;;;;;
EVTOPTA95395;Всё пропало!;X;;;;;;;;;;;
EVTOPTB95395;Мы должны сделать все возможное, чтобы удержаться у власти;X;;;;;;;;;;;
EVTNAME95396;Эра милитаристов;X;;;;;;;;;;;
EVTDESC95396;Эра милитаристов — это период в истории Китайской Республики, начиная с 1916 по 1928 гг., во время которого страна была поделена между военными правителями. Эра милитаристов началась со смерти Юань Шикая и номинально закончилась в 1928 с завершением Северного похода (1926—1927) и объединения Китая под флагом Гоминьдана, после чего началась «Нанкинское десятилетие».;X;;;;;;;;;;;
EVTOPTA95396;Будем биться ло конца!;X;;;;;;;;;;;
EVTNAME95397;В бой!;X;;;;;;;;;;;
EVTDESC95397;Для нашей страны настали тяжелые времена, некогда великая Империя Цин, сейчас разделена на множество враждующих частей. Мы должны собрать силы в кулак и ударить по врагу ради нашего будущего и будущего наших детей.;X;;;;;;;;;;;
EVTOPTA95397;В бой!;X;;;;;;;;;;;
EVTNAME95166;Танну-Тува;X;;;;;;;;;;;
EVTDESC95166;После Синьхайской революции в Китае тувинские нойоны (амбын-нойон Комбу-Доржу, Чамзы Хамбы-лама, нойон Даа-хошуна Буян-Бадыргы и другие) несколько раз обращались к царскому правительству с просьбой принять Туву под протекторат Российской империи. 4 апреля 1914 года император Николай II на докладной записке министра иностранных дел С.Д. Сазонова по вопросу о принятии населения пяти хошунов Урянхайского края под российское покровительство начертал: «Согласен», что означало установление протектората России над Тувой. Край был включён в состав Енисейской губернии с передачей ведения в Туве политических и дипломатических дел Иркутскому генерал-губернатору.;X;;;;;;;;;;;
EVTOPTA95166;Взять под протекторат;X;;;;;;;;;;;
EVTOPTB95166;Это не наше дело;X;;;;;;;;;;;
port_arthur_lease_title;Русско-китайская конвенция;X;;;;;;;;;;;
port_arthur_lease_desc;Русско-китайская конвенция 1898 года подписана 15 (27) марта 1898 года в Пекине русским поверенным в делах А. Павловым и членом императорского Секретариата и Коллегии по иностранным делам правительства империи Цин Ли Хунчжаном. Предусматривала предоставление России в арендное пользование Порт-Артура (Люйшуня) и Дальнего (Даляня) и разрешала прокладку к этим портам железной дороги (Южно-Маньчжурская железная дорога) от одного из пунктов Китайско-Восточной железной дороги (КВЖД).;X;;;;;;;;;;;
return_china_title;Воскрешение дракона;X;;;;;;;;;;;
return_china_desc;Мы контролируем большую часть китайских земель. Настало время возродить великую Китайскую республику!;X;;;;;;;;;;;
EVTNAME95316;Маньчжоу-го;X;;;;;;;;;;;
EVTDESC95316;В 1931 году японцы вторглись в Маньчжурию и пригласили последнего цинского императора Пу И восстановить маньчжурское государство. 1 марта 1932 года, по решению Всеманьчжурской ассамблеи, было образовано Государство Маньчжурия, тогда же признанное Японией. Новое государство немедленно стало ареной битвы между японцами и китайскими вооружёнными формированиями, что продолжалось в течение нескольких последующих лет.;X;;;;;;;;;;;
EVTOPTA95316;Создать марионеточное государство;X;;;;;;;;;;;
EVTOPTB95316;Эта территория будет непосредственно в составе империи;X;;;;;;;;;;;
EVTNAME95202;На восток!;X;;;;;;;;;;;
EVTDESC95202;Наступают сложные времена, противостояние между Великими державами усиливается. Мы должны восстановить прежнее влияние в Юго-Восточной Азии, чтобы иметь свой плацдарм в этих далеких землях.;X;;;;;;;;;;;
EVTOPTA95202;Вперед, к новым завоеваниям!;X;;;;;;;;;;;
EVTNAME95167;Российская Средняя Азия;X;;;;;;;;;;;
EVTDESC95167;Конец 30-х годов XIX века знаменует качественно новый этап политики России в отношении Средней Азии - переход к выдвижению границ, для контроля за степным пространством Киргизской степи (Казахстана) и Средней Азии. Главной причиной движения границ на юг стало стремление к политической стабильности в степи, с целью достижения безопасности жизни приграничного населения, а также караванной торговли со среднеазиатскими государствами.;X;;;;;;;;;;;
EVTOPTA95167;Пора расширить наши южные владения!;X;;;;;;;;;;;
restore_usca_title;Федерация Центральной Америки;X;;;;;;;;;;;
restore_usca_desc;После распада Центральноамериканского союза, в течении всего XIX века предпринималось несколько попыток его восстановления, но не одна из них не увенчалась успехом. Однако история могла сложится по другому.;X;;;;;;;;;;;
form_union_latinoamericana_title;Латиноамериканский Союз;X;;;;;;;;;;;
form_union_latinoamericana_desc;Латиноамериканские народы имеют общую историю происхождения от Иберийских народов, но из-за мелочных интересов продажных политиков и вмешательства третьих стран, они долгое время оставались разделёнными. Но сегодня - исторический день и мечта Симона Боливара, наконец, осуществится. Прошло время сепаратизма! Ура Союзу! Viva la union latinoamericana!;X;;;;;;;;;;;
form_iberia_title;Создание Иберии;X;;;;;;;;;;;
form_iberia_desc;Испанцы и португальцы - родственные народы, время от времени находили в составе единого государства, сначала Кастилии, потом Испано-Португальской унии 1570-1640. Но затем, ввиду ослабления Испании и опасений Англии по поводу создания державы, способной бросить ей вызов на море, англичане постоянно поддерживали сепаратистские настроения в Португалии, настраивая её против Испании. Но теперь это время прошло: освободив Гибралтар, мы выбили англичан с Пиринеев и теперь можем объявить о создании державы Иберия! Да здравствует Иберия, во благо всех братских народов Пиринеев!;X;;;;;;;;;;;
restore_pbc_title;Перуано-Боливийская Конфедерация;X;;;;;;;;;;;
restore_pbc_desc;После распада Перуано-Боливийской Конфедерации, в течении всего XIX века Перу и Боливия вели множество междуусобных войн с целью её восстановления, но под своим контролем. Однако, не одна из них не увенчалась успехом. Но сейчас, когда как никогда остро стоит угроза быть порабощёнными иными странами, перуанцы и боливийцы отбросили свою вражду и вспомнили о том, что они - южные андцы! Да здравствует новая Перуано-Боливийская конфедерация!;X;;;;;;;;;;;
ULA_incorporation_title;Требование инкорпорации;X;;;;;;;;;;;
ULA_incorporation_desc;Движение за объединение Латинской Америки стремилось к инкорпорации в состав Союза всех бывших испанских колоний, ныне принадлежащих Великобритании, США и другим странам, а также к установлению полного контроля над островами Карибского моря. Провозгласим же инкоропорацию этих земель в состав нашей державы и мы сможем вернуть их! Латинская Америка для латиноамериканцев! Долой гринго с наших земель!;X;;;;;;;;;;;
