######################################################################################################################;;;
#Scenario;;;
######################################################################################################################;;;
EVTOPTA95481;Интересная шайка;X;
EVTNAME95482;Раскол в «Союзе Благоденствия»;X;
EVTDESC95482;На основе «Союза благоденствия» 1821 года возникли сразу 2 крупные революционные организации: Южное общество в Киеве и Северное общество в Петербурге. Более революционное и решительное Южное общество возглавил П. И. Пестель, Северное, чьи установки считались более умеренными — Никита Муравьев. Северное общество образовалось в Петербурге в 1822 из двух декабристских групп во главе с Н. М. Муравьёвым и Н. И. Тургеневым. Его составили несколько управ в Петербурге (в гвардейских полках) и одна в Москве. Руководящим органом являлась Верховная дума.;X;
EVTOPTA95482;Нужно быть на страже;X;
EVTNAME95483;Восстание декабристов;X;
EVTDESC95483;Восстание декабристов — попытка государственного переворота, состоявшаяся в Петербурге, столице Российской империи, 14 декабря 1825 года. Восстание было организовано группой дворян-единомышленников, многие из них были офицерами гвардии. Они попытались использовать гвардейские части для недопущения вступления на трон Николая I. Целью заговорщиков было упразднение самодержавия и отмена крепостного права.;X;
EVTOPTA95483;Жестоко подавить;X;
EVTOPTB95483;Ничего не предпринимать;X;
EVTNAME95484;Провал восстания;X;
EVTDESC95484;Заговорщикам не хватило решительности и взаимопонимания, чтобы взять власть в свои руки.;X;
EVTOPTA95484;Отлично!;X;
EVTNAME95485;Власть в руках декабристов;X;
EVTDESC95485;Заговорщики взяли власть в свои руки, и теперь решается вопрос, каким будет наше будущее государство.;X;
EVTOPTA95485;Монарх должен остаться на троне;X;
EVTOPTB95485;Будущее за республикой;X;
EVTNAME96000;Брожение умов;X;
EVTDESC96000;После Венского конгресса наша страна фактически потеряла независимость, и является частью России. Дарованная нам конституция постоянно попирается и игнорируется. В народе уже всерьез поговаривают о вооруженном восстанни против захватчиков.;X;
EVTOPTA96000;Будем ждать;X;
EVTNAME96001;Восстание!;X;
EVTDESC96001;Пришло время взять в руки оружие и положить конец унижающим нас порядкам. Мы добьемся независимости ради нашего будущего!;X;
EVTOPTA96001;Вперед!;X;
EVTOPTB96001;Нам и так неплохо;X;
EVTNAME96002;Польское восстание;X;
EVTDESC96002;Польские студенты и солдаты взяли в руки оружие и захватили власть в Варшаве. Они добиваются полной независимости Польши и расторжения унии.;X;
EVTOPTA96002;Этому не бывать;X;
EVTNAME95817;Экспансия в Индию;X;
EVTDESC95817;Наше проникновение на Индийский полустров продолжается, и теперь нам нужно закрепиться там, подчинив всех индийских князей.;X;
EVTOPTA95817;Вперед!;X;
EVTNAME95486;Нападение на торговцев;X;
EVTDESC95486;Дикие кавказские племена горцев, нападая на наших торговцев, наносят значительный ущерб нашей стране. Нам нужно решить эту проблему.;X;
EVTOPTA95486;Нужно усмирить этих бандитов;X;
EVTOPTB95486;Ничего не предпринимать;X;
EVTNAME95487;Тува;X;
EVTDESC95487;После присоединения Монголии, родсвенный им народ - тувинцы все еще находятся под властью Китая. Мы можем безболезненно присоединить их к нашей империи или же дать им формальную независимость.;X;
EVTOPTA95487;Они - часть империи;X;
EVTOPTB95487;Создать автономию;X;
EVTNAME95283;Колониальный договор;X;
EVTDESC95283;$FROMCOUNTRY$ предлагает нам разрешить давние колониальные споры и принять Англо-голландскую конвенцию. Это улучшит отношения между нашими странами.;X;
EVTOPTA95283;Конечно;X;
EVTOPTB95283;Нам это не нужно;X;
EVTNAME95284;Договор подписан;X;
EVTDESC95284;$FROMCOUNTRY$ приняла наше предложение, и теперь отношения между нашими государствами значительно улучшились.;X;
EVTOPTA95284;Отлично!;X;
EVTNAME95285;Присоединение Сингапура;X;
EVTDESC95285;Мы безраздельно владеем Сингапуром, осталось только официально присоединить его к нашему государству.;X;
EVTOPTA95285;Отлично!;X;
EVTNAME97724;Боливар избран президентом Перу;X;
EVTDESC97724;Симон Боливар, лидер освобождения был избран президентом. Это очередной шаг в объединении бывших испанских южноамериканских колоний.;X;
EVTOPTA97724;Отлично;X;
EVTNAME97725;Уход из Южной Америки;X;
EVTDESC97725;Мы потеряли последние колонии в Южной Америке и нам нечего не остается, кроме как официально это признать;X;
EVTOPTA97725;Это плохо;X;
EVTNAME95235;Революция;X;
EVTDESC95235;Волна революционных настроений в Европе, а также тяжелая экономическая обстановка вывели людей на улицы. Нам ничего не остается, как передать власть нашему старшему брату.;X;
EVTOPTA95235;Ничего не поделать;X;
EVTNAME95236;Присоединение Зигмарингена;X;
EVTDESC95236;В графстве Гогенцоллерн-Зигмаринген произошла революция. Нам необходимо взять под контроль эту область, чтобы стабилизировать обстановку.;X;
EVTOPTA95236;Так и сделаем;X;
EVTOPTB95236;Пусть сами выкручиваются;X;
EVTNAME97770;Конфедерация Перу и Боливии;X;
EVTDESC97770;$FROMCOUNTRY$ предлагает забыть о разногласиях и объединиться в единую конфедерацию. Это усилит наше единое государство и улучшит жизнь нашего народа.;X;
EVTOPTA97770;Да будет так;X;
EVTOPTB97770;Ни в коем случае;X;
EVTNAME97771;Объединение состоялось;X;
EVTDESC97771;Держава $FROMCOUNTRY$ дала согласие на объединение. Теперь мы сформируем единое правительство единого государства.;X;
EVTOPTA97771;Отлично!;X;
EVTNAME97772;Распад конфедерации;X;
EVTDESC97772;Поражение в войне усугубило и без того сложную ситуацию в нашей стране. Разногласия усилились, и конфедерацию в ближайшем будущем ждет распад.;X;
EVTOPTA97772;Играть за Перу;X;
EVTOPTB97772;Играть за Боливию;X;
EVTNAME95186;Экспансия в Триполи;X;
EVTDESC95186;Ситуация на Балканах тяжелая, и нам необходимо расширить нашу империю в другом направлении. Мы можем вернуться в некогда принадлежащую нам Триполитанию.;X;
EVTOPTA95186;Да будет так!;X;
EVTNAME95488;Интеграция Финляндии;X;
EVTDESC95488;Политика медленной интеграции Финляндии принесла свои плоды, теперь мы можем ликвидировать автономию и превратить ее в обычную губернию.;X;
EVTOPTA95488;Ура!;X;
EVTNAME95489;Основание Новороссийска;X;
EVTDESC95489;В 1829 году по Андрианопольскому мирному договору территория Цемесской бухты перешла от Турции к России. 12 сентября 1838 года корабли российской эскадры вошли в Цемесскую бухту, 5816 человек под командованием Раевского и Лазарева высадились на развалины турецкой крепости. Этот день празднуется теперь как День основания города Новороссийска.;X;
EVTOPTA95489;Да будет так!;X;
EVTNAME95490;Публикация судебника 1497 года;X;
EVTDESC95490;Первое упоминание о Судебнике 1497 года имеется в Записках о Московии австрийского дипломата Сигизмунда Герберштейна, бывшего послом императора Максимилиана I при дворе Василия III. Опубликованные в 1556 году в Базеле на латинском языке, эти записки раскрывали содержание лишь первых статей Судебника (3—7, 9—16) о порядке решения споров при помощи судебного поединка и наказаниях за разного рода преступления. Рукопись Судебника 1497 года была обнаружена в 1817 году П. М. Строевым и опубликована им совместно с К. Ф. Калайдовичем в 1819 году.;X;
EVTOPTA95490;Отлично!;X;
EVTNAME95819;Война;X;
EVTDESC95819;Британские варвары хотят захватить нашу страну!;X;
EVTOPTA95819;Будем сражаться до конца!;X;
EVTNAME99500;Гомеопатия;X;
EVTDESC99500;Доктор медицины Ганеман начал высказывать свои разочарования современной медициной и раскрывать недостатки господствовавших теорий и практических приемов лечения.Опыты привели его к убеждению,что лекарственные вещества вызывают в организме такие же явления,как и болезни,против которых эти лекарства действуют специфически,и что малые дозы медикаментов действуют иначе,а иногда и значительно сильнее,чем большие.;X;
EVTNAME99501;Ганеман создал целое учение о гомеопатическом действии лекарств;X;
EVTDESC99501;Практика Ганемана приняла обширные размеры. В период жизни (1821-1835) Христиан Ганеман выпускает четвёртое и пятое издания Organon. Вскоре явились у Ганемана и последователи и стали образовываться в разных концах Германии гомеопатические общества.;X;
EVTNAME99502;Оптический телеграф в России;X;
EVTDESC99502;Сооружена первая в России линия оптического телеграфа, соединившая Петербург со Шлиссельбургом.;X;
EVTNAME99503;Божественная музыка;X;
EVTDESC99503;7 мая — в Вене премьера Симфонии № 9 Бетховена.;X;
EVTNAME99504;Наводнение в С-Петербурге;X;
EVTDESC99504;7 ноября 1824 года в Санкт-Петербурге произошло сильнейшее за всю историю города наводнение, вода в Неве поднялась до отметки 421 см выше ординара.;X;
EVTNAME99505;Закон о денежной компенсации бывшим владельцам проданных в годы революции национальных имуществ;X;
EVTDESC99505;Во Франции принят закон о компенсации,по которому в общей сложности было выплачено около миллиарда франков.;X;
EVTNAME99506;Закон Ома;X;
EVTDESC99506;1826 г - Немецкий физик Георг Симон Ом открылосновной закон электрической цепи, связавший между собой силу тока, напряжение и сопротивление.;X;
EVTNAME99507;Изобретение спичек;X;
EVTDESC99507;1827 г - Английский фармацевт Джон Уокер изобрёл спички.;X;
EVTNAME99508;Новый метод лечения-по Корсакову;X;
EVTDESC99508;С.Н.Корсаков предложил метод приготовления гомеопатических лекарств в одной пробирке.Считается, что метод С.Н.Корсакова является менее трудоёмким и более дешёвым.История возникновения нового лечения начинается после того как раненный на войне в 1812 г. Корсаков не мог передвигаться без костылей, обычные методы лечения не помогали, он изличился с поощью гомеопатии,после чего занялся серьезным изучением гомеопатии, и в течении многих лет лечил крестьян в своём имении в селе Тарусово под Москвой, и в округе.;X;
EVTNAME99509;Убийство президента;X;
EVTDESC99509;9 октября — в Нафплионе Георгием и Константином Мавромихали убит первый президент Греции Иоаннис Каподистрия. Временным президентом стал его младший брат Августинос Каподистрия.;X;
EVTNAME99510;Почётный гражданин империи;X;
EVTDESC99510;22 апреля 1832 года Николай I выпустил манифест о введении в Российской империи звания - почётный гражданин.;X;
EVTNAME99511;Декрет о свободе вероисповедания;X;
EVTDESC99511;2 мая — в Федеральной республике Центральной Америки издан декрет о свободе вероисповедания. Отменена статья 11 федеральной конституции 1825 года, объявлявшая католицизм единой официальной религией.;X;
EVTNAME99512;Искусство Монферрана;X;
EVTDESC99512;В 1832 году в Санкт-Петербурге на Дворцовой площади установлена Александровская колонна — крупнейший в мире монолитный монумент обелискового типа. Работы по отделке памятника продолжались до 1834 года.;X;
EVTNAME99513;Мы первые!;X;
EVTNAME99513;10 сентября 1834 года на Неве под Петербургом испытана первая в мире цельнометаллическая подлодка конструкции К. А. Шильдера, успешно проведены первые подводные запуски боевых ракет.;X;
EVTNAME99514;Первый фабричный закон в России;X;
EVTDESC99514;Закон явился первым шагом в регулировании наемного труда в России.;X;
EVTNAME99515;Новый метод лечения-Гомеопатия;X;
EVTDESC99515;Ганеман отправился для распространения своего учения о новом методе лечения во Францию, где оно постепенно прививалось. В 1835 г. Ганеман поселился в Париже и успешно практиковал.;X;
EVTNAME99516;Философские письма' Чаадаева;X;
EVTDESC99516;В главном труде Чаадаева изложена система взглядов и отношение к России, которую многие современники посчитали непатриотичным и скептическим. За них 'высочайшим повелением' он был объявлен сумасшедшим.;X;
EVTNAME99517;Постройка первой ж.д.в России;X;
EVTDESC99517;Открытие движения между Царским Селом и Павловском было назначено на 27 сентября 1836 г. Так как заказанные паровозы еще не поступили, решили использовать конную тягу.;X;
EVTNAME99518;Нужны ли нам военные поселения?;X;
EVTDESC99518;Военные поселения, особая организация войск в России в 1810—57, совмещавших военную службу с занятием сельским хозяйством. Жизнь в военных поселениях проходила по уставу, строго регламентировалась, круглый год крестьяне проходили военное обучение, земледельческие работы производились несвоевременно, телесные наказания были обычным явлением. Это вызвало рост недовольства, как среди военных поселенцев, так и среди казённых крестьян.;X;
EVTNAME99519;Тамуэдский манифест;X;
EVTDESC99519;Первые сто дней премьерства Пиля были отмечены его публичным заявлением о новых принципах консерватизма, известным как Тамуэдский манифест. Пиль стал признанным лидером партии, а его личность привлекла на свою сторону немало новых сторонников партии.;X;
EVTNAME99520;Реформа графа Киселева;X;
EVTDESC99520;Реформа осуществлялась с целью ослабления крепостной зависимости крестьян, создавались примитивные органы самоуправления - сельская и волостная община. Осуществлялось переселение крестьян в малозаселенные районы Вятку, Тамбов и Тулу.;X;
EVTNAME99521;Миссия поручика Виткевича;X;
EVTDESC99521;В 1837 году царская администрация командировала поручика Виткевича в качестве русского резидента при захватившем власть в Кабуле Дост-Мухаммеде. Тот уже в течение десятка лет воевал со своим родственником Шуджой-шахом, базировавшимся в Индии и поддерживавшимся Британией.;X;
EVTNAME99522;Миссия поручика Виткевича;X;
EVTDESC99522;В 1837 году царская администрация командировала поручика Виткевича в качестве русского резидента при захватившем власть в Кабуле Дост-Мухаммеде. Тот уже в течение десятка лет воевал со своим родственником Шуджой-шахом, базировавшимся в Индии и поддерживавшимся Британией.;X;
EVTNAME99523;Закон 'О поощрении биржевых игр';X;
EVTDESC99523;В качестве премьер-министра Тьер покровительствовал бирже. Предложеннный Тьером акт узаканивал во Франции биржевые игры, чем в немалой степени способствовал укреплению позиций протекционистски настроенных 'новых французских буржуа'.;X;
EVTNAME99524;Миссия лорда Элленборо;X;
EVTDESC99524;В поиске пути упрочения английского влияния на северо-западные районы Индии и Афганистан, в 1838 году Сикхское государство посетил английский дипломат, лорд Элленборо, в надежде добиться расположения сикхского князя Сукерчакья Ранджита Сингха.;X;
EVTNAME99525;Миссия лорда Элленборо;X;
EVTDESC99525;В поиске пути упрочения английского влияния на северо-западные районы Индии и Афганистан, в 1838 году Сикхское государство посетил английский дипломат, лорд Элленборо, в надежде добиться расположения сикхского князя Сукерчакья Ранджита Сингха.;X;
EVTNAME99526;Проект финансовой реформы Ван Бюрена;X;
EVTDESC99526;Первым делом, прийдя во власть, президент Ван Бюрен решил покончить с финансовыми затруднениями, достигшими в последние годы правления президента-предшественника Джексона своего апогея. С этой целью он предложил окончательно отделить государственные финансы от банков и устроить государственную казну в Вашингтоне. Проект предполагал ущемление интересов крупного банковского капитала и поэтому был подвергнут критике со стороны лоббистов в Сенате и Конгрессе.;X;
EVTNAME99527;Изобретение дагеротипа;X;
EVTDESC99527;Луи Дагер разработал новый доступный способ получения фотографий — дагеротипию, благодаря чему фотография получила широкое распространение.;X;
EVTNAME99528;Гурийское восстание;X;
EVTDESC99528;Крестьяне Гурии (Грузия) выступили против местной администрации и царского провительства. Поводом для воостания послужило введение денежной системы обложения. Крестьяне отказались платить казённые подати.;X;
EVTNAME99529;Виктор Гюго;X;
EVTDESC99529;В 1841 году литературные заслуги Гюго получают, наконец, признание Французской Академии.;X;
EVTNAME99530;Произведения Гоголя Н.В. оказывают воздействие на Россию;X;
EVTDESC99530;Россия восхищена творчеством писателя.;X;
EVTNAME99531;Восстание маори;X;
EVTDESC99531;По приданию причиной восстания против английского присутствия на островах Новой Зеландии явилось то, что англичане вкопали в землю английский флаг, поскольку он в соответствии с их вполне современным восприятием был символом обладания этой землею, для маори же данный жест означал грубое осквернение родной земли.;X;
EVTNAME99532;Указ о майоратах;X;
EVTDESC99532;Указ регламентировал правовой статус дворянства. Указ запрещал отчуждать недвижимость, кроме случаев 'нужды', а также право наследовать поместье только старшему сыну в семье. Таким образом, с одной стороны, указ защищал дворянское сословие от обнищания, а на деле обеспечивал интересы государственной службы, на которую вынуждены были идти обезземеленные дворяне.;X;
EVTNAME99533;Первый парламент в Пруссии;X;
EVTDESC99533;В 1847 году в Пруссии правительственная казна была пуста. Для того, чтобы получить деньги, король Фридрих Вильгельм IV оказался вынужденным созвать собрание сословных представителей, в основном состоявших из дворян. Однако, он предупредил, что конституцию вводить не собирается. Собрание в кредитах ему отказало и было разогнано.;X;
EVTNAME99534;Отмена 'Навигационных' актов;X;
EVTDESC99534;В 1849 году в Британии были отменены так называемые Навигационные акты, некогда защищавшие британский торговый флот от иностранной торговой конкуренции.;X;
EVTNAME99535;Амнистия декабристов;X;
EVTDESC99535;Одним из шагов, предпринятых молодым российским императором стала амнистия ссыльных участников Декабрьского вооруженного восстания 1825 г.;X;
EVTNAME99536;Циркуляр 'О кухаркиных детях';X;
EVTDESC99536;Министром просвещения Российской империи графом И. Д. Деляновым издан циркуляр, предписывающий при приёме в гимназии воздержаться 'от поступления в них детей кучеров, лакеев, поваров, прачек, мелких лавочников и тому подобных людей'.;X;
EVTNAME99537;Этнографический комплекс — музей под открытым небом;X;
EVTDESC99537;В 1891 году Артур Хазелиус, директор и основатель Музея Северных стран, приобретает имение «Скансен». Тогда он пишет: туда была перенесена палатка, с целью заложить музей не имеющий аналогов, а именно фольклорный культурно-исторический музей под открытым небом.;X;
EVTNAME99538;Сосуд Дьюара;X;
EVTDESC99538;В 1893 году на лекции в лондонском Королевском институте английский физик и химик Джеймс Дьюар продемонстрировал изобретённый им сосуд для хранения сжиженных газов.;X;
EVTNAME99539;Перепись населения Российской империи 1897 года;X;
EVTDESC99539;28 января 1897 года была проведена 1-я Всероссийская перепись населения.;X;
EVTNAME99540;Равноправие немецкого и Чешского языка в Моравии;X;
EVTDESC99540;5 апреля 1897 года в Австро-Венгрии издан указ, установивший некоторое равноправие немецкого и чешского языков в судах и учреждениях Чехии и Моравии.;X;
EVTNAME99541;Никшич приобретает новый вид;X;
EVTDESC99541;В Никшиче архитектор Иосиф Сладе построил в 1900 г. княжеский дворец в стиле ренессанса.;X;
EVTNAME99542;Театр Альберта Мараньяу;X;
EVTDESC99542;В 1898 году был построен Театр Альберта Мараньяу и признан государственным историческим наследием.;X;
EVTNAME99543;Монумент русским богатырям;X;
EVTDESC99543;В Швейцарии открыт монумент в честь павших русских воинов был открыт 26 сентября 1898 года, за год до 100-летнего юбилея альпийского похода Суворова.;X;
EVTNAME99544;Гандбол – командная игра;X;
EVTDESC99544;В общепризнанном варианте (семь против семи) гандбол зародился в Дании в 1898 году.;X;
EVTNAME99545;Велогонка Тур-де-Франс;X;
EVTDESC99545;1—19 июля состоялась первая велогонка Тур-де-Франс — побеждает Морис Гарен (Maurice Garin).;X;
EVTNAME99546;Крушение Титаника;X;
EVTDESC99546;15 апреля 1912 года британский лайнер Титаник потерпел кораблекрушение у берегов Ньюфаундленда в результате столкновения с айсбергом. Погибли 1513 человек.;X;
EVTNAME95491;Гавайские острова;X;
EVTDESC95491;Сейчас на Гавайских островах идет междуусобная война между королями Камехамехой и Каумуалии. Мы можем оказать помощь одной из сторон и заручиться их поддержкой. Это позволит усилить наше влияние на островах и откроет путь для дальнейшей колонизации архипелага;X;
EVTOPTA95491;Конечно!;X;
EVTOPTB95491;Нам это не нужно;X;
EVTNAME95492;Присоединение гавайев;X;
EVTDESC95492;Гавайский король принял российское подданство и теперь Империя полноправно владеет гавайским архипелагом;X;
EVTOPTA95492;Отлично;X;
EVTNAME95493;Потеря контроля нат Гавайами;X;
EVTDESC95493;К сожалению, американцы полностью вытеснили русских с архипелага. Наши колонисты вынуждены были покинуть остров.;X;
EVTOPTA95493;Это печально;X;
EVTNAME97780;Лос-Альтос;X;
EVTDESC97780;Настало время покончить с этим мятежным недогосударством и вернуть его под власть Гватемалы.;X;
EVTOPTA97780;Ура!;X;
EVTNAME954861;Экспансия на юг!;X;
EVTDESC954861;Турецкое и персидское присутствие на Кавказе очень сильно осложняет нам жизнь. Чтобы обезопасить наши южные рубежи мы должны взять под контроль эти земли.;X;
EVTOPTA954861;Вперед;X;
EVTOPTC13201;"Хватит церемониться с этими ""элитами""";X;
EVTNAME95286;Граница по 49 паралели;X;
EVTDESC95286;Мы можем начать переговоры с Британией об утверждении четкой границы по 49 паралели и покупке некоторых территорий.;X;
EVTOPTA95286;Да;X;
EVTOPTB95286;Нам это не нужно;X;
EVTNAME95287;Граница по 49 паралели;X;
EVTDESC95287;США предлагают утверждить четкую американо-канадскую границу по 49 паралели и купить некоторые территории.;X;
EVTOPTA95287;Да;X;
EVTOPTB95287;Нам это не нужно;X;
EVTNAME19503;Присоединение Трансвааля и Оранжевой республики;X;
EVTDESC19503;Мы можем включить Трансвааль и Оранжевую республику в состав нашего союза.;X;
EVTOPTA19503;Так точно;X;
EVTOPTB19503;Не нужно;X;
EVTNAME99800;Экспедиция в Юкон;X;
EVTDESC99800;Мы можем отправить экспедицию на отдаленные северные территории, с целью колонизации этих суровых земель.;X;
EVTOPTA99800;Это необходимо;X;
EVTOPTB99800;Нет;X;
EVTNAME99801;Экспедиция в Юкон;X;
EVTDESC99801;Экспедиция в Юкон завершилась, и теперь эти земли по праву считаются владениями Канады и Ее Величества.;X;
EVTOPTA99801;Отлично;X;
EVTNAME99400;Экспансия на юг;X;
EVTDESC99400;Проведя реформы и фактически избавившись от турецкой власти, мы можем вести самостоятельную политику и начать завоевание приграничных отсталых государств.;X;
EVTOPTA99400;Вперед!;X;
EVTNAME95821;Потеря Индии;X;
EVTDESC95821;Наши индийские провинции были полностью захвачены повстанцами и теперь мятежники провозгласили независимое государство.;X;
EVTOPTA95821;Это ужасно;X;
EVTNAME95822;Потеря Пакистана;X;
EVTDESC95822;Наши пакистанские провинции были полностью захвачены повстанцами и теперь мятежники провозгласили независимое государство.;X;
EVTOPTA95822;Это ужасно;X;
EVTNAME95103;Великое воссоединение;X;
EVTDESC95103;Настало время объединить все наши земли и возродить Великую Польскую Империю.;X;
EVTOPTA95103;Замечательно;X;
holy_russian_empire_title;Царь Всех Славян;X;
holy_russian_empire_desc;Хотя объединению славян в одном государстве и не суждено было сбыться, эта идея зародилась ещё давно. Лишь одно государство могло осуществить такой проект - Россия. При владении всеми славянскими землями мы можем обьединить всех славян в одном государстве!;X;
russian_hokkaido_title;Русский Хоккайдо;X;
russian_hokkaido_desc;Айны уже давно жили под нашим подданством, но их захватили японцы. Теперь мы можем признать их культуру в противовес японцам и сделать их земли частью империи!;X;
CSA_ind_title;Вашингтонский мирный договор;X;
CSA_ind_desc;Вашингтонский мирный договор закреплял независимость КША, а так же снимал все притензии северян на штаты конфедерации. Кроме того, всем штатам США, в которых на момент подписания сохранилось рабство, было даровано право вступить по своему желанию в КША, с них так же снимались притензии. Так же после войны, северяне решили перенести свою столицу подальше от границ конфедерации - в Нью Йорк.;X;
EVTNAME990008;Праздничное гуляние;X;
EVTDESC990008;Очередное праздничное гуляние в нашей стране!;X;
EVTNAME990009;Праздник!;X;
EVTDESC990009;Наш народ празднует национальный праздник!;X;
EVTNAME99850;Назначение Верхней Палаты;X;
EVTDESC99850;Не смотря на все механизмы сбора верхней палаты в нашей стране, у вас есть влияние, чтобы раз в несолько лет назначать своих кандидатов, для проведения или не проведения реформ. Выберите новых членов палаты, или огласите согласие с текущем положением.;X;
EVTOPTA99850;Реформы в своё время…;X;
EVTOPTB99850;Мы должны поддержать традиции нашего государства и жить, как жили наши отцы!;X;
EVTOPTC99850;Думаю пришло время для политических перемен…;X;
EVTOPTD99850;Знаете, у меня есть мечта…;X;
EVTOPTE99850;Я доволен текущим положением дел в палате.;X;
EVTOPTF99850;Остановить дальнешие реформы и вернуть общество к традиционному виду!;X;
EVTOPTH99850;Улучшение жизни наших подданых за счёт укрепления моей власти? Конечно да!;X;
EVTOPTG99850;Лучшая жизнь для всех!;X;
EVTOPTI99850;Сместить всех иноверцев, иностранцев и представителей меньшинств!;X;
holy_Britanian_empire_title;Декларация зависимости;X;
holy_Britanian_empire_desc;"Наша решительная победа над США показывает слабость нашей ""бывшей колонии"", мы можем повспользоваться моментом и принять Декларацию зависимости США. Таким образом мы огласим всему миру наши законные притензии на земли бывших тринадцати колоний. Несомненно такое решение мир воспримит, как агрессию, но это того стоит.";X;
New_Britanian_capital_title;Новая Великобритания;X;
New_Britanian_capital_desc;Наши победы в северной америке не оспаримы, и теперь мы можем закрепить их. В наших руках находится столица США, мы можем провозгласить её нашей новой метрополией и переименовать её в Новый Лондон. В дальнейшем, это позволит нам огласить притязания на ещё 2 наши старые колонии - Западную и Восточную Флориду!;X;
Britanian_Florida_title;Флоридский вопрос;X;
Britanian_Florida_desc;Возвращение земель тринадцати колоний под подданство Британской короны, а также перенос метрополии в Северную Америку породил сильную волну патриатизма и реваншизма в нашей стране. Не смотря на огромные приобритения, наш народ готов сражаться и дальше, а многие реваншисты подпирают это исторической справедлиостью, ведь когда-то Восточная и Западная Флорида были нашими колониями!;X;
holy_France_empire_title;Французская Северна Америка;X;
holy_France_empire_desc;Несмотря на давние потери наших колоний в северной америки, во многих регионах канады до сих пор сохраняется приличная доля франко-говорящего населения. Теперь, когда мы являемся сильными мира сего, мы можем выдвинуть свои притязания на эти территории, и мало кто может сможет оспорить их законность!;X;
EVTNAME99851;Прибалтийское Волнение;X;
EVTDESC99851;Народы прибалтики с давних пор имеют самоупределение, их интреграция будет проблемой. Теперь же в их краях начинается патриотический подъём.;X;
EVTOPTA99851;Побережье Балтики наше, а не их!;X;
EVTNAME99854;Славянская Проблема;X;
EVTDESC99854;Славянские народы уже давно живут под гнётом своих угнетателей. Но они живут своей надеждой на независимость. Для нас вопрос их ассимиляции станет проблемой…;X;
EVTOPTA99854;Ещё посмотрим;X;
EVTNAME99863;Венгерская Проблема;X;
EVTDESC99863;Патриотическое движение Венгрии набирает обороты. С этим народом могут возникнуть проблемы…;X;
EVTOPTA99863;Пусть только попробуют!;X;
